date,city,avg_delay_minutes,avg_temp,precipitation,snowfall,wind_speed,weather_condition,season
2024-02-21,Chicago,1.69,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.61,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.81,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.3,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.45,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.41,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.3,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.39,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.49,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.42,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.33,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.22,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.46,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.77,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.23,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.46,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.34,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.78,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.34,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.57,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.73,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.41,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.22,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.28,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.52,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.67,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.24,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.58,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.4,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.81,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.23,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.23,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.45,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.66,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.47,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.38,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.63,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.7,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.73,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.69,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.76,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.58,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.22,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.66,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.7,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.44,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.51,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.28,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.47,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.27,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.75,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.3,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.55,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.58,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.36,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.41,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.23,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.51,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.29,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.26,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.29,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.67,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.46,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.52,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.4,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.78,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.33,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.35,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.77,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.22,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.26,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.59,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.34,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.53,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.38,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.64,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.42,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.32,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.5,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.81,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.36,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.67,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.46,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.36,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.49,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.55,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.46,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.32,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.31,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.27,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.37,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.8,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.76,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.24,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.8,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.7,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.79,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.61,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.52,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.28,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.77,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.37,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.45,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.6,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.41,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.29,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.81,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.52,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,Chicago,1.32,46.5,0.62,0.0,15.6,Rainy,Winter
2024-02-21,New York,1.97,30.8,1.68,5.7,23.7,Snowy,Winter
2024-02-21,New York,2.09,30.8,1.68,5.7,23.7,Snowy,Winter
2024-02-21,New York,1.73,30.8,1.68,5.7,23.7,Snowy,Winter
2024-02-21,New York,1.82,30.8,1.68,5.7,23.7,Snowy,Winter
2024-02-21,New York,2.0,30.8,1.68,5.7,23.7,Snowy,Winter
2024-02-21,New York,2.05,30.8,1.68,5.7,23.7,Snowy,Winter
2024-02-21,New York,1.93,30.8,1.68,5.7,23.7,Snowy,Winter
2024-02-21,New York,2.23,30.8,1.68,5.7,23.7,Snowy,Winter
2024-02-21,New York,1.89,30.8,1.68,5.7,23.7,Snowy,Winter
2024-02-21,New York,2.22,30.8,1.68,5.7,23.7,Snowy,Winter
2024-02-21,New York,2.1,30.8,1.68,5.7,23.7,Snowy,Winter
2024-02-21,New York,1.92,30.8,1.68,5.7,23.7,Snowy,Winter
2024-02-21,New York,1.99,30.8,1.68,5.7,23.7,Snowy,Winter
2024-02-21,New York,1.94,30.8,1.68,5.7,23.7,Snowy,Winter
2024-02-21,New York,1.98,30.8,1.68,5.7,23.7,Snowy,Winter
2024-02-21,New York,2.21,30.8,1.68,5.7,23.7,Snowy,Winter
2024-02-21,New York,1.93,30.8,1.68,5.7,23.7,Snowy,Winter
2024-02-21,New York,1.84,30.8,1.68,5.7,23.7,Snowy,Winter
2024-02-21,New York,2.07,30.8,1.68,5.7,23.7,Snowy,Winter
2024-02-21,New York,2.21,30.8,1.68,5.7,23.7,Snowy,Winter
2024-02-21,New York,1.87,30.8,1.68,5.7,23.7,Snowy,Winter
2024-02-21,New York,1.85,30.8,1.68,5.7,23.7,Snowy,Winter
2024-02-21,New York,2.23,30.8,1.68,5.7,23.7,Snowy,Winter
2024-02-21,New York,1.92,30.8,1.68,5.7,23.7,Snowy,Winter
2024-02-21,New York,1.72,30.8,1.68,5.7,23.7,Snowy,Winter
2024-02-21,New York,1.72,30.8,1.68,5.7,23.7,Snowy,Winter
2024-02-21,New York,2.12,30.8,1.68,5.7,23.7,Snowy,Winter
2024-02-21,New York,2.05,30.8,1.68,5.7,23.7,Snowy,Winter
2024-02-21,New York,2.06,30.8,1.68,5.7,23.7,Snowy,Winter
2024-02-22,Boston,0.74,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.91,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.59,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,1.1,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,1.12,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.83,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.54,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.66,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.62,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.69,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.88,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.97,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.93,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.74,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.68,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.88,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,1.02,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.7,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.99,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,1.06,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.91,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,1.11,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,1.07,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.97,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.72,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.58,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.7,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.6,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.7,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.56,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.89,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,1.06,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.68,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,1.07,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,1.07,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.77,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,1.13,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.68,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.62,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.88,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.61,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.55,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.79,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,1.07,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.66,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.75,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.92,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.56,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,1.1,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.76,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,1.07,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.81,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.64,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.76,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.82,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.86,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.54,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.73,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.62,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.61,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,1.12,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.71,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.61,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.69,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.68,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.56,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,1.13,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.53,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,1.02,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.81,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.65,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.89,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,1.13,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.54,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,1.06,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,1.09,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.6,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.77,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,1.1,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.96,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.91,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.58,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.79,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.88,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,1.13,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.95,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.58,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.56,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.99,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.91,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.96,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,1.13,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,1.07,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.95,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.79,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.68,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,1.03,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.94,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,1.05,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.63,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.8,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.85,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.76,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.75,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.84,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,1.08,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.64,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,1.08,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.76,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.63,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.61,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.59,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.96,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.73,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.77,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.68,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.88,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.82,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.88,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,1.1,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.92,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.63,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.63,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.79,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.92,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.62,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.77,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.85,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.79,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.6,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.83,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.91,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,1.13,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.91,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,1.01,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.56,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.6,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.75,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.67,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.9,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.92,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.7,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,1.04,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.79,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.65,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.67,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.88,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.93,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.63,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.9,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.98,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.74,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,1.05,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.83,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,1.05,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.97,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.6,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.55,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.54,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.8,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.62,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.93,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.76,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.58,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,1.11,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,1.05,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.93,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.86,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.68,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,1.11,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.56,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.55,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.7,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,1.01,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.76,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.86,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.8,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,1.01,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.79,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.81,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.66,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.82,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.66,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.53,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,1.13,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,1.09,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.8,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,1.07,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.72,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.57,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.92,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,1.06,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,1.03,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.63,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.57,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.53,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.9,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.81,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.76,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.62,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,1.05,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.95,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.93,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.88,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.96,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,1.04,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.86,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,1.09,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.83,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.91,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.69,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.68,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,0.56,55.7,0.0,0.0,10.7,Clear,Winter
2024-02-22,Boston,1.04,55.7,0.0,0.0,10.7,Clear,Winter
